ds,claims,is_anomaly,anomaly_name,yhat,yhat_lower,yhat_upper,deviation,deviation_pct,flagged,flag_type,drug_key,state_key
2022-05-15,2748,False,,2849.750558696152,2527.4178643106684,3192.812385697135,-0.03570507544446486,-3.6,False,NORMAL,Topiramate,TX
2022-05-22,2857,False,,2794.9362963252042,2450.1383495127748,3122.7299199854715,0.022205766820659712,2.2,False,NORMAL,Topiramate,TX
2022-05-29,2829,False,,2829.07854651946,2518.774156770493,3180.462190481714,-2.7763993882933803e-05,-0.0,False,NORMAL,Topiramate,TX
2022-06-05,2820,False,,2870.6307878766843,2558.8522344826674,3208.6053839879487,-0.017637513012996802,-1.8,False,NORMAL,Topiramate,TX
2022-06-12,2976,False,,2832.526770006134,2533.5521565989325,3146.4795237750272,0.05065202966945138,5.1,False,NORMAL,Topiramate,TX
2022-06-19,2505,False,,2723.974654258861,2390.606106769357,3055.381317627793,-0.08038791914473212,-8.0,False,NORMAL,Topiramate,TX
2022-06-26,2768,False,,2633.531389183883,2319.2091969139988,2974.942030713687,0.05106018913174521,5.1,False,NORMAL,Topiramate,TX
2022-07-03,2667,False,,2622.7329960725424,2287.4349681352037,2939.6116069718623,0.016878196901379594,1.7,False,NORMAL,Topiramate,TX
2022-07-10,2545,False,,2664.7564247579853,2336.4116931849217,2983.914197940431,-0.04494085224650942,-4.5,False,NORMAL,Topiramate,TX
2022-07-17,2787,False,,2696.1644062085034,2375.4171391792697,3038.5143274701495,0.03369067315862786,3.4,False,NORMAL,Topiramate,TX
2022-07-24,2610,False,,2704.5471582257187,2376.3375615559294,3029.733723155777,-0.03495859110393367,-3.5,False,NORMAL,Topiramate,TX
2022-07-31,2884,False,,2737.1765493492176,2405.9065211211673,3094.065785067802,0.053640475140593585,5.4,False,NORMAL,Topiramate,TX
2022-08-07,2653,False,,2826.3349679634866,2521.0818683956068,3158.992740727875,-0.061328529678272,-6.1,False,NORMAL,Topiramate,TX
2022-08-14,3074,False,,2935.8274206926394,2615.263310028236,3248.989490881266,0.047064271671242185,4.7,False,NORMAL,Topiramate,TX
2022-08-21,2972,False,,2999.8364156378398,2661.244998981504,3327.945502521258,-0.00927931119601435,-0.9,False,NORMAL,Topiramate,TX
2022-08-28,2881,False,,2999.695158029705,2701.8011653699214,3335.3293556322033,-0.03956907344800588,-4.0,False,NORMAL,Topiramate,TX
2022-09-04,3163,False,,2975.5451107054473,2663.34127526534,3312.3055699953584,0.06299850357506781,6.3,False,NORMAL,Topiramate,TX
2022-09-11,2794,False,,2961.341363607832,2651.643636369293,3269.3456724968614,-0.0565086368171883,-5.7,False,NORMAL,Topiramate,TX
2022-09-18,3140,False,,2938.001711214785,2611.2669398485214,3272.4573984750427,0.06875363210789089,6.9,False,NORMAL,Topiramate,TX
2022-09-25,2565,False,,2874.8873417620634,2548.765309920267,3202.010435651533,-0.10779112532880285,-10.8,False,NORMAL,Topiramate,TX
2022-10-02,3094,False,,2804.171465438873,2466.1956866424093,3145.3711631474853,0.10335620989416452,10.3,False,NORMAL,Topiramate,TX
2022-10-09,2759,False,,2815.780964124434,2506.5787663439005,3141.28199219105,-0.02016526315358835,-2.0,False,NORMAL,Topiramate,TX
2022-10-16,2766,False,,2957.6087295623142,2657.372692837448,3288.212174649317,-0.06478501623528468,-6.5,False,NORMAL,Topiramate,TX
2022-10-23,3422,False,,3157.626128862146,2826.755267994594,3500.7072591627175,0.08372551415170915,8.4,False,NORMAL,Topiramate,TX
2022-10-30,3073,False,,3276.015222245638,2946.809286614074,3627.3984525408596,-0.06197017061064679,-6.2,False,NORMAL,Topiramate,TX
2022-11-06,3391,False,,3244.0802217366777,2922.516468258687,3566.4476583289647,0.045288577415225156,4.5,False,NORMAL,Topiramate,TX
2022-11-13,2975,False,,3135.942597164991,2822.338312944298,3464.535147280356,-0.0513219206596732,-5.1,False,NORMAL,Topiramate,TX
2022-11-20,3291,False,,3090.320985106983,2763.904479055838,3430.287517428034,0.0649379193488763,6.5,False,NORMAL,Topiramate,TX
2022-11-27,3027,False,,3171.07827923909,2828.5704224789615,3507.7640953436426,-0.04543510646910366,-4.5,False,NORMAL,Topiramate,TX
2022-12-04,3250,False,,3319.9648205814833,2993.5450645297356,3653.247676844966,-0.021073964443162126,-2.1,False,NORMAL,Topiramate,TX
2022-12-11,3715,False,,3438.670118181806,3100.0745391347873,3752.745090353131,0.08035952048936378,8.0,False,NORMAL,Topiramate,TX
2022-12-18,3234,False,,3488.2505375672226,3151.314276958005,3826.551100113536,-0.07288769393970829,-7.3,False,NORMAL,Topiramate,TX
2022-12-25,3577,False,,3493.449999116185,3159.534470953729,3799.3471193083715,0.02391618626428096,2.4,False,NORMAL,Topiramate,TX
2022-01-02,1175,False,,1205.863581135678,1106.4352263316366,1300.853879192164,-0.025594587661906847,-2.6,False,NORMAL,Carbamazepine,CA
2022-01-09,1194,False,,1168.767669353394,1069.7620722824931,1266.9721133263085,0.021588833528023117,2.2,False,NORMAL,Carbamazepine,CA
2022-01-16,1249,False,,1189.5508609729397,1092.1670341779652,1286.9230697288174,0.0499761220621004,5.0,False,NORMAL,Carbamazepine,CA
2022-01-23,1142,False,,1215.0080644202496,1110.9055356746846,1312.4294730604329,-0.060088543079000876,-6.0,False,NORMAL,Carbamazepine,CA
2022-01-30,1219,False,,1198.2073609093586,1098.3126734257403,1293.411062868608,0.017353122480286864,1.7,False,NORMAL,Carbamazepine,CA
2022-02-06,1159,False,,1152.4930858990315,1049.8646260918797,1255.320064463297,0.005645946323307121,0.6,False,NORMAL,Carbamazepine,CA
2022-02-13,1098,False,,1131.9562035009153,1024.7256833069837,1227.2536314944812,-0.029997806801973014,-3.0,False,NORMAL,Carbamazepine,CA
2022-02-20,1216,False,,1164.860436898377,1060.9631219309094,1258.900163289604,0.0439018799864043,4.4,False,NORMAL,Carbamazepine,CA
2022-02-27,1232,False,,1219.16278936775,1121.3651065201047,1320.6736003590886,0.01052952956258387,1.1,False,NORMAL,Carbamazepine,CA
2022-03-06,1182,False,,1237.9377006653292,1137.2501727537935,1336.8371536348002,-0.04518620010947684,-4.5,False,NORMAL,Carbamazepine,CA
2022-03-13,1164,False,,1200.4688114054359,1106.592985450367,1305.2820632798935,-0.030378807894842687,-3.0,False,NORMAL,Carbamazepine,CA
2022-03-20,1237,False,,1139.2471808839666,1035.0502637891316,1235.5951379811108,0.08580474962438339,8.6,False,NORMAL,Carbamazepine,CA
2022-03-27,1111,False,,1099.0749163091346,1004.2739579148952,1205.7607927843462,0.010850109955117296,1.1,False,NORMAL,Carbamazepine,CA
2022-04-03,987,False,,1090.594338838009,984.666034148256,1191.5384930731182,-0.09498888372039893,-9.5,False,NORMAL,Carbamazepine,CA
2022-04-10,1128,False,,1089.9640249815463,983.8248006237769,1189.105194340964,0.03489654167172868,3.5,False,NORMAL,Carbamazepine,CA
2022-04-17,1111,False,,1076.8848909640997,974.0709646183266,1178.8619116076181,0.031679438835248395,3.2,False,NORMAL,Carbamazepine,CA
2022-04-24,1031,False,,1060.2732074897774,961.1212361005679,1152.0743858814417,-0.027609117426519187,-2.8,False,NORMAL,Carbamazepine,CA
2022-05-01,1119,False,,1062.5844383109998,963.1258472500585,1168.417957993155,0.053092779881732464,5.3,False,NORMAL,Carbamazepine,CA
2022-05-08,986,False,,1086.939021223168,990.5420136166022,1184.2122846594905,-0.09286539470225119,-9.3,False,NORMAL,Carbamazepine,CA
2022-05-15,1178,False,,1109.3598428368655,1015.0741458482232,1208.8918038358493,0.061873663091686515,6.2,False,NORMAL,Carbamazepine,CA
2022-05-22,1090,False,,1104.2870883126866,1010.7196462490253,1204.034279480665,-0.012937838777520057,-1.3,False,NORMAL,Carbamazepine,CA
2022-05-29,1080,False,,1071.6664365711558,972.3602076709318,1180.7163553938296,0.0077762661444430205,0.8,False,NORMAL,Carbamazepine,CA
2022-06-05,1031,False,,1035.6394064141807,938.9204513087831,1129.9226776766172,-0.004479750756341234,-0.4,False,NORMAL,Carbamazepine,CA
2022-06-12,1036,False,,1020.1443714661325,919.9788844537385,1121.4055607271423,0.015542533956326288,1.6,False,NORMAL,Carbamazepine,CA
2022-06-19,957,False,,1029.7947805163449,925.0583026195145,1132.9959062351554,-0.07068862834966512,-7.1,False,NORMAL,Carbamazepine,CA
2022-06-26,1126,False,,1052.001196337002,950.9361110887983,1154.7346220623053,0.07034098812877479,7.0,False,NORMAL,Carbamazepine,CA
2022-07-03,1097,False,,1071.0148875148711,975.1319958658842,1166.7712301405704,0.024262139385777735,2.4,False,NORMAL,Carbamazepine,CA
2022-07-10,1009,False,,1078.0921706631439,981.7770929472172,1183.4724434231725,-0.06408744311782236,-6.4,False,NORMAL,Carbamazepine,CA
2022-07-17,1077,False,,1074.2856592819066,976.3771790461992,1172.8777787552874,0.0025266470743989288,0.3,False,NORMAL,Carbamazepine,CA
2022-07-24,1102,False,,1069.9877373460065,970.8877661338175,1161.3680512851065,0.0299183453572997,3.0,False,NORMAL,Carbamazepine,CA
2022-07-31,1074,False,,1079.780122094048,980.2069340957976,1175.450379656289,-0.005353054733808636,-0.5,False,NORMAL,Carbamazepine,CA
2022-08-07,1128,False,,1109.1289120832887,1014.1589367502819,1215.4074842277591,0.017014332338759014,1.7,False,NORMAL,Carbamazepine,CA
2022-08-14,1100,False,,1142.0413883757024,1039.8620767908096,1242.5746071231795,-0.03681249103896033,-3.7,False,NORMAL,Carbamazepine,CA
2022-08-21,1165,False,,1148.3074643512214,1056.9750986536137,1245.2268081875475,0.014536642987172162,1.5,False,NORMAL,Carbamazepine,CA
2022-08-28,1099,False,,1112.7507897251746,1009.6898811192757,1208.4690449887573,-0.012357474694374987,-1.2,False,NORMAL,Carbamazepine,CA
2022-09-04,1110,False,,1058.675479124058,957.3956849636968,1157.9593426958654,0.048479937325465954,4.8,False,NORMAL,Carbamazepine,CA
2022-09-11,1007,False,,1033.6090789041207,934.647411529615,1135.7522039156015,-0.025743851759054626,-2.6,False,NORMAL,Carbamazepine,CA
2022-09-18,1024,False,,1063.4927023945045,963.2651591418283,1162.445011344942,-0.037134906808090715,-3.7,False,NORMAL,Carbamazepine,CA
2022-09-25,1151,False,,1122.4678415521362,1023.5615706944944,1222.138367250336,0.025419132193943185,2.5,False,NORMAL,Carbamazepine,CA
2022-10-02,1189,False,,1155.995056352153,1054.0273832147645,1253.3750803261262,0.02855111141391657,2.9,False,NORMAL,Carbamazepine,CA
2022-10-09,1117,False,,1137.2000592368956,1037.1090263544759,1231.5216505142068,-0.017762977650960243,-1.8,False,NORMAL,Carbamazepine,CA
2022-10-16,1027,False,,1094.9281986309038,996.8583112267925,1199.5114584142693,-0.062038952614282016,-6.2,False,NORMAL,Carbamazepine,CA
2022-10-23,1214,False,,1080.3084877902413,985.1812312180217,1178.6261362045473,0.12375308878968742,12.4,False,NORMAL,Carbamazepine,CA
2022-10-30,1000,False,,1108.9873714101486,1003.5589562967577,1209.427934767274,-0.0982764765585781,-9.8,False,NORMAL,Carbamazepine,CA
2022-11-06,1174,False,,1146.166663645945,1046.951863033554,1236.873260632011,0.024283847399223332,2.4,False,NORMAL,Carbamazepine,CA
2022-11-13,1154,False,,1152.1571108378328,1055.4270554959485,1251.922497336324,0.0015995120325448633,0.2,False,NORMAL,Carbamazepine,CA
2022-11-20,1185,False,,1133.4277169601746,1029.2356700559885,1225.8138389660153,0.04550116630122738,4.6,False,NORMAL,Carbamazepine,CA
2022-11-27,1074,False,,1135.8559093837205,1043.8092161009083,1242.9198054057686,-0.05445753186888074,-5.4,False,NORMAL,Carbamazepine,CA
2022-12-04,1177,False,,1185.9044846114357,1097.1374694153703,1292.3074905434557,-0.007508601853675649,-0.8,False,NORMAL,Carbamazepine,CA
2022-12-11,1268,False,,1250.3288427330265,1150.7746258088662,1347.4689622084393,0.014133207731453344,1.4,False,NORMAL,Carbamazepine,CA
2022-12-18,1325,False,,1266.1472794016352,1165.366430091997,1351.600745291688,0.046481733646482164,4.6,False,NORMAL,Carbamazepine,CA
2022-12-25,1157,False,,1209.7923099202314,1111.2748110626246,1312.3838589826655,-0.04363749834358953,-4.4,False,NORMAL,Carbamazepine,CA
2022-01-02,839,False,,864.8835814930894,760.0082676511336,976.3953845886384,-0.029927243442875135,-3.0,False,NORMAL,Carbamazepine,FL
2022-01-09,931,False,,885.7094882711918,786.3014012594751,990.2667017655108,0.05113472569567962,5.1,False,NORMAL,Carbamazepine,FL
2022-01-16,865,False,,903.4968738426946,797.9794835947306,1007.5156556645204,-0.04260875157095145,-4.3,False,NORMAL,Carbamazepine,FL
2022-01-23,977,False,,925.1678411234462,814.613307855778,1029.5236750624745,0.05602460069689964,5.6,False,NORMAL,Carbamazepine,FL
2022-01-30,874,False,,940.796003261919,848.3908568927477,1041.2885403189885,-0.07099945474930228,-7.1,False,NORMAL,Carbamazepine,FL
2022-02-06,969,False,,927.8928199623457,827.4818581894792,1032.0755677401091,0.044301646864044544,4.4,False,NORMAL,Carbamazepine,FL
2022-02-13,852,False,,882.0943696592794,777.6186650540418,987.5330830429498,-0.03411695017496119,-3.4,False,NORMAL,Carbamazepine,FL
2022-02-20,879,False,,833.1197520475154,734.6533023821825,940.3931880074169,0.055070411954256424,5.5,False,NORMAL,Carbamazepine,FL
2022-02-27,805,False,,818.2938777173592,724.1570775125658,914.5362705403872,-0.016245847707479704,-1.6,False,NORMAL,Carbamazepine,FL
2022-03-06,824,False,,840.5318702035182,738.1417300773301,949.1379372340007,-0.019668344282430788,-2.0,False,NORMAL,Carbamazepine,FL
2022-03-13,819,False,,862.9968948751949,759.7384360051872,966.1702463013,-0.05098152164447553,-5.1,False,NORMAL,Carbamazepine,FL
2022-03-20,934,False,,851.2606026037156,755.3828456922607,953.8181949393205,0.09719631936825554,9.7,False,NORMAL,Carbamazepine,FL
2022-03-27,812,False,,813.9700205324377,713.3682683226924,914.1301444647106,-0.002420261782060586,-0.2,False,NORMAL,Carbamazepine,FL
2022-04-03,739,False,,791.2862901834052,698.2454205409244,891.2531362926127,-0.06607758889805385,-6.6,False,NORMAL,Carbamazepine,FL
2022-04-10,801,False,,803.3000488944274,700.270574474498,908.7354180174119,-0.002863250036636898,-0.3,False,NORMAL,Carbamazepine,FL
2022-04-17,837,False,,821.8836182326386,718.3561900032814,917.2806846111196,0.018392362899101664,1.8,False,NORMAL,Carbamazepine,FL
2022-04-24,860,False,,803.179581648455,695.7779539839621,903.7819150805494,0.07074435113866574,7.1,False,NORMAL,Carbamazepine,FL
2022-05-01,678,False,,743.4509058435281,643.6908703492645,848.333161379135,-0.08803662128740929,-8.8,False,NORMAL,Carbamazepine,FL
2022-05-08,678,False,,689.7990237861846,579.3100114157692,792.2067731511183,-0.01710501664879416,-1.7,False,NORMAL,Carbamazepine,FL
2022-05-15,744,False,,689.937713184846,591.9331786771138,790.3610578197658,0.07835821376627637,7.8,False,NORMAL,Carbamazepine,FL
2022-05-22,713,False,,739.0524099610975,634.6705482537001,839.0886669964042,-0.03525109939424846,-3.5,False,NORMAL,Carbamazepine,FL
2022-05-29,749,False,,786.3365187166676,677.9924702406068,891.6678230911685,-0.04748160339494629,-4.7,False,NORMAL,Carbamazepine,FL
2022-06-05,877,False,,792.6604935812272,688.7952773243129,902.1623650983383,0.10640054235291613,10.6,False,NORMAL,Carbamazepine,FL
2022-06-12,729,False,,770.4094067802328,667.2048984969184,864.9591024291128,-0.05374987171210024,-5.4,False,NORMAL,Carbamazepine,FL
2022-06-19,714,False,,760.0209637011856,658.2616853286706,869.3230411060625,-0.06055222934518875,-6.1,False,NORMAL,Carbamazepine,FL
2022-06-26,789,False,,775.3417187922015,671.0366338597032,876.1606678713223,0.017615821355614476,1.8,False,NORMAL,Carbamazepine,FL
2022-07-03,879,False,,786.2566165346699,685.0054580816467,890.8348241535319,0.117955615908309,11.8,False,NORMAL,Carbamazepine,FL
2022-07-10,688,False,,758.9736663227418,650.9954605490763,865.8725195254119,-0.0935126862393159,-9.4,False,NORMAL,Carbamazepine,FL
2022-07-17,678,False,,702.7206826819811,599.6327062933708,814.3109860566157,-0.03517853293805574,-3.5,False,NORMAL,Carbamazepine,FL
2022-07-24,655,False,,664.4997544690273,563.5137022233805,766.2425204565506,-0.01429609929144083,-1.4,False,NORMAL,Carbamazepine,FL
2022-07-31,766,False,,677.8129783847941,580.41251312534,781.6627667784836,0.13010524204678509,13.0,False,NORMAL,Carbamazepine,FL
2022-08-07,675,False,,726.6183311847005,622.3582943130731,835.0787362422777,-0.07103912600242338,-7.1,False,NORMAL,Carbamazepine,FL
2022-08-14,775,False,,765.6469836166516,661.7789271054116,867.3406702057166,0.012215833907119947,1.2,False,NORMAL,Carbamazepine,FL
2022-08-21,715,False,,770.2648449179328,661.9520731654874,869.7892524279684,-0.07174784787668838,-7.2,False,NORMAL,Carbamazepine,FL
2022-08-28,796,False,,757.1935134372633,654.2022937875385,859.267682596174,0.05125042129134933,5.1,False,NORMAL,Carbamazepine,FL
2022-09-04,815,False,,756.9630582637981,650.5083385739595,850.5449776259597,0.07667077158206091,7.7,False,NORMAL,Carbamazepine,FL
2022-09-11,719,False,,776.8580741788176,673.0966760420362,868.6370023143811,-0.07447701980825362,-7.4,False,NORMAL,Carbamazepine,FL
2022-09-18,770,False,,798.4753853750265,693.8714305390683,895.5522062935395,-0.0356621955999961,-3.6,False,NORMAL,Carbamazepine,FL
2022-09-25,846,False,,806.0483753424745,703.3463224110903,904.7224382804518,0.04956479769660327,5.0,False,NORMAL,Carbamazepine,FL
2022-10-02,799,False,,804.9740202730269,696.1465211341721,906.4398148483168,-0.007421382706240206,-0.7,False,NORMAL,Carbamazepine,FL
2022-10-09,823,False,,808.8144164430557,707.8972219232675,912.3048617734429,0.017538737278359327,1.8,False,NORMAL,Carbamazepine,FL
2022-10-16,811,False,,817.4530055436377,718.3941734000347,918.0277480966661,-0.007894038556193441,-0.8,False,NORMAL,Carbamazepine,FL
2022-10-23,773,False,,818.7499813741142,720.6868851843111,923.0026316560094,-0.05587784111742107,-5.6,False,NORMAL,Carbamazepine,FL
2022-10-30,891,False,,810.5164771139175,705.0055457297437,910.5827956495868,0.09929905826549974,9.9,False,NORMAL,Carbamazepine,FL
2022-11-06,705,False,,809.4620342183101,703.9547701065738,906.7227316734907,-0.12905118436986132,-12.9,False,NORMAL,Carbamazepine,FL
2022-11-13,950,False,,830.9088509103801,731.6362919323523,925.5663317435958,0.1433263696242234,14.3,False,NORMAL,Carbamazepine,FL
2022-11-20,824,False,,864.5102495785725,753.9742900915555,958.4346332105858,-0.046859189464000264,-4.7,False,NORMAL,Carbamazepine,FL
2022-11-27,808,False,,880.2000189986096,783.8109722629343,979.4223284082321,-0.08202683190208344,-8.2,False,NORMAL,Carbamazepine,FL
2022-12-04,919,False,,861.0054992870845,765.740489875912,961.4564217399579,0.06735671347155757,6.7,False,NORMAL,Carbamazepine,FL
2022-12-11,868,False,,823.5667517923258,717.7574827755794,926.7897585953918,0.05395221226570189,5.4,False,NORMAL,Carbamazepine,FL
2022-12-18,740,False,,800.7968060327755,706.7098331863536,898.69917347101,-0.07592039025975734,-7.6,False,NORMAL,Carbamazepine,FL
2022-12-25,828,False,,807.6986283317384,698.4906406549132,900.6734035351479,0.02513483489527904,2.5,False,NORMAL,Carbamazepine,FL
2022-01-02,914,False,,904.1830199124263,814.1953428062155,995.7753085811371,0.010857293126920835,1.1,False,NORMAL,Carbamazepine,OH
2022-01-09,890,False,,926.9490252153776,837.1135834182317,1020.4714919432012,-0.03986090303810656,-4.0,False,NORMAL,Carbamazepine,OH
2022-01-16,932,False,,916.2169204696885,825.887451952711,1003.4043410143717,0.01722635674772355,1.7,False,NORMAL,Carbamazepine,OH
2022-01-23,930,False,,890.2498431415855,801.956117906684,975.785374165243,0.04465056317015559,4.5,False,NORMAL,Carbamazepine,OH
2022-01-30,860,False,,878.2923889088913,788.9451923776531,967.1475587868605,-0.02082722011472294,-2.1,False,NORMAL,Carbamazepine,OH
2022-02-06,886,False,,896.5374868247918,804.4875444676717,988.527401132621,-0.01175353733630452,-1.2,False,NORMAL,Carbamazepine,OH
2022-02-13,889,False,,931.3131495874364,843.0133762992501,1026.8038959085357,-0.04543385820997029,-4.5,False,NORMAL,Carbamazepine,OH
2022-02-20,994,False,,948.3847322690682,861.5726600912413,1045.3563866923864,0.04809785119778816,4.8,False,NORMAL,Carbamazepine,OH
2022-02-27,967,False,,925.1956191247383,835.9280318990899,1019.7616101963539,0.045184369673961326,4.5,False,NORMAL,Carbamazepine,OH
2022-03-06,845,False,,876.3572458496798,784.6024619746704,966.7762905458919,-0.035781350582977246,-3.6,False,NORMAL,Carbamazepine,OH
2022-03-13,757,False,,843.1074050026149,749.7586740106383,935.953729011727,-0.10213100311027137,-10.2,False,NORMAL,Carbamazepine,OH
2022-03-20,966,False,,852.5247011199646,763.8250437364161,946.4069749368846,0.13310499828446326,13.3,False,NORMAL,Carbamazepine,OH
2022-03-27,837,False,,888.036904514081,795.5262191088166,980.7345142592518,-0.057471603099656716,-5.7,False,NORMAL,Carbamazepine,OH
2022-04-03,920,False,,905.9846024076073,809.255160477656,996.716331067563,0.015469796677722202,1.5,False,NORMAL,Carbamazepine,OH
2022-04-10,921,False,,884.0339802068104,798.9769971205994,971.9644529287763,0.041815157132921305,4.2,False,NORMAL,Carbamazepine,OH
2022-04-17,755,False,,848.2268689605015,757.6744473367295,944.8418539072464,-0.109907941344455,-11.0,False,NORMAL,Carbamazepine,OH
2022-04-24,877,False,,844.6858230581217,752.4884516981056,936.012283198504,0.03825585331228504,3.8,False,NORMAL,Carbamazepine,OH
2022-05-01,946,False,,883.9160443235689,794.5913037763867,975.1870658671107,0.07023738971040153,7.0,False,NORMAL,Carbamazepine,OH
2022-05-08,899,False,,921.2848485321277,824.6230086167782,1012.843525689721,-0.02418887987535443,-2.4,False,NORMAL,Carbamazepine,OH
2022-05-15,867,False,,901.3456641798402,814.4521475217641,996.3514432614849,-0.038104875348895506,-3.8,False,NORMAL,Carbamazepine,OH
2022-05-22,788,False,,821.5799453042629,728.2222758775468,919.8496447016771,-0.040872401397075146,-4.1,False,NORMAL,Carbamazepine,OH
2022-05-29,812,False,,744.2057128614391,647.7407323544634,834.6459095656606,0.09109616597525805,9.1,False,NORMAL,Carbamazepine,OH
2022-06-05,773,False,,737.7594761736362,644.5354130927143,833.4056320871092,0.0477669551723517,4.8,False,NORMAL,Carbamazepine,OH
2022-06-12,710,False,,807.4772891826921,715.727771424284,899.9369573839432,-0.12071830438891487,-12.1,False,NORMAL,Carbamazepine,OH
2022-06-19,921,False,,888.5818516578048,791.6202788752754,979.3769230055161,0.03648301873565555,3.6,False,NORMAL,Carbamazepine,OH
2022-06-26,943,False,,910.4572774561896,815.1433454455728,1002.909611735911,0.0357432724737338,3.6,False,NORMAL,Carbamazepine,OH
2022-07-03,826,False,,864.3611940741138,776.6567449463467,955.2643100143214,-0.044380976768867444,-4.4,False,NORMAL,Carbamazepine,OH
2022-07-10,817,False,,805.3833053487418,714.2889135856284,897.6735974045629,0.014423808606546651,1.4,False,NORMAL,Carbamazepine,OH
2022-07-17,828,False,,791.2838742903618,701.9243198409323,882.3198287136463,0.046400700055420525,4.6,False,NORMAL,Carbamazepine,OH
2022-07-24,798,False,,826.0297417173537,732.6721624700428,913.2714235019567,-0.03393309018035905,-3.4,False,NORMAL,Carbamazepine,OH
2022-07-31,793,False,,864.7264348763769,780.1272571112809,956.5953197355755,-0.08294696679029018,-8.3,False,NORMAL,Carbamazepine,OH
2022-08-07,965,False,,866.9091343853491,776.349565033346,949.8963927530796,0.1131501119597715,11.3,False,NORMAL,Carbamazepine,OH
2022-08-14,854,False,,836.699422405904,749.1960523054601,932.9844675636499,0.020677171670979193,2.1,False,NORMAL,Carbamazepine,OH
2022-08-21,738,False,,810.6682885061275,723.8914697917597,893.4763187243171,-0.08963997918314803,-9.0,False,NORMAL,Carbamazepine,OH
2022-08-28,809,False,,814.8945823565659,724.9887493629791,901.4173916986674,-0.007233552025244286,-0.7,False,NORMAL,Carbamazepine,OH
2022-09-04,881,False,,841.400218563714,742.8142103113865,930.7107516851015,0.04706414446134035,4.7,False,NORMAL,Carbamazepine,OH
2022-09-11,869,False,,864.6011667398022,768.0290752670945,957.2043890763115,0.005087702202374624,0.5,False,NORMAL,Carbamazepine,OH
2022-09-18,867,False,,871.8813232642752,778.2636867343044,964.4507514042283,-0.005598609735095408,-0.6,False,NORMAL,Carbamazepine,OH
2022-09-25,875,False,,872.6135457681754,776.5372722289378,963.7792065237537,0.0027348351895268297,0.3,False,NORMAL,Carbamazepine,OH
2022-10-02,83,True,Distribution issue — Carbamazepine Ohio,881.1871460189382,786.6234108904113,970.4050892410148,-0.9058088847811947,-90.6,True,DROP,Carbamazepine,OH
2022-10-09,92,True,Distribution issue — Carbamazepine Ohio,899.3420721634047,803.4069414411945,988.5700385195836,-0.8977029955034905,-89.8,True,DROP,Carbamazepine,OH
2022-10-16,979,False,,917.9019303092829,822.1290144502614,1015.0589213366234,0.06656274235105968,6.7,False,NORMAL,Carbamazepine,OH
2022-10-23,868,False,,930.5860630363042,844.0024211936953,1023.6111544111844,-0.06725445987456459,-6.7,False,NORMAL,Carbamazepine,OH
2022-10-30,948,False,,939.5525387200931,843.6201080723678,1029.726366420347,0.008990940827443698,0.9,False,NORMAL,Carbamazepine,OH
2022-11-06,915,False,,946.9434501375605,851.371673626555,1041.3098424613916,-0.03373321831722911,-3.4,False,NORMAL,Carbamazepine,OH
2022-11-13,994,False,,946.5405538035811,853.863702901341,1037.3826163917174,0.050139897340592224,5.0,False,NORMAL,Carbamazepine,OH
2022-11-20,954,False,,928.975170925485,839.0131002982293,1020.1629888651121,0.026938103253700697,2.7,False,NORMAL,Carbamazepine,OH
2022-11-27,852,False,,895.6140758239465,804.1701507894865,982.5216676151229,-0.04869739880296366,-4.9,False,NORMAL,Carbamazepine,OH
2022-12-04,833,False,,864.4465086551662,773.9627262509441,951.6570461711453,-0.03637762237490908,-3.6,False,NORMAL,Carbamazepine,OH
2022-12-11,905,False,,859.6014199182898,776.1405081161205,955.6774808899266,0.052813523837624166,5.3,False,NORMAL,Carbamazepine,OH
2022-12-18,902,False,,893.1315255732313,800.5567216017466,982.547237154227,0.0099296398938294,1.0,False,NORMAL,Carbamazepine,OH
2022-12-25,938,False,,954.4967527114505,864.3834483057602,1046.2880068171212,-0.017283194169689958,-1.7,False,NORMAL,Carbamazepine,OH
2022-01-02,1107,False,,1182.991239140474,1073.4419786561548,1289.0569012167116,-0.0642365189413295,-6.4,False,NORMAL,Lacosamide,CA
2022-01-09,1308,False,,1146.3900702403682,1040.2577646762911,1250.2188026411834,0.1409728974063308,14.1,False,NORMAL,Lacosamide,CA
2022-01-16,1050,False,,1141.203342582958,1028.9062779611845,1248.598609651255,-0.07991857294821063,-8.0,False,NORMAL,Lacosamide,CA
2022-01-23,1109,False,,1149.2429236086498,1036.9307842109113,1252.6736641030584,-0.035016899196808685,-3.5,False,NORMAL,Lacosamide,CA
2022-01-30,1248,False,,1164.9738945037996,1060.6784805047675,1267.5461210584726,0.0712686403428499,7.1,False,NORMAL,Lacosamide,CA
2022-02-06,1163,False,,1187.164128483998,1081.2574730093293,1293.0389997800376,-0.02035449682501392,-2.0,False,NORMAL,Lacosamide,CA
2022-02-13,1147,False,,1197.2127370226622,1092.1366269038188,1304.9679458717223,-0.0419413655316897,-4.2,False,NORMAL,Lacosamide,CA
2022-02-20,1238,False,,1169.5798439802675,1067.8999094170324,1275.5957813517286,0.05849977354849737,5.8,False,NORMAL,Lacosamide,CA
2022-02-27,1075,False,,1110.344177533583,1008.2453916606866,1211.1146955433971,-0.03183173132144783,-3.2,False,NORMAL,Lacosamide,CA
